Regulasi|Tipe|Tanggal|Status|Properti Regulasi|Bagian (Section)|Kode Item|Item Ref|Item|Item Description|Property|Kode Sub Item|Sub Item Ref|Sub Item
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|292|Pasal 92 ayat (4)|Dalam memberikan persetujuan atau penolakan sebagaimana dimaksud pada ayat (2), OJK melakukan penelitian atas:|Cukup jelas.||2|b|pemenuhan persyaratan sebagaimana dimaksud pada ayat (1).
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|293|Pasal 93 ayat (1)|Persetujuan prinsip perubahan bentuk badan hukum BPR atau BPR Syariah sebagaimana dimaksud dalam Pasal 92 ayat (1) berlaku untuk jangka waktu 120 (seratus dua puluh) hari kerja setelah tanggal persetujuan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|294|Pasal 93 ayat (2)|Dalam hal BPR atau BPR Syariah tidak menyampaikan permohonan pengalihan izin usaha dalam jangka waktu sebagaimana dimaksud pada ayat (1), persetujuan prinsip yang telah diberikan menjadi batal dan tidak berlaku.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|295|Pasal 94 ayat (1)|BPR atau BPR Syariah menyampaikan permohonan persetujuan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru kepada OJK disertai dengan dokumen persyaratan permohonan pengalihan izin usaha BPR atau BPR Syariah dari badan hukum lama kepada badan hukum baru tercantum dalam Lampiran Bagian Q yang merupakan bagian tidak terpisahkan dari Peraturan OJK ini.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|296|Pasal 94 ayat (2)|OJK memberikan persetujuan atau penolakan atas permohonan pengalihan izin usaha paling lama 20 (dua puluh) hari kerja setelah dokumen diterima secara lengkap.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|297|Pasal 94 ayat (3)|Jangka waktu sebagaimana dimaksud pada ayat (2) tidak termasuk jangka waktu bagi BPR atau BPR Syariah untuk melengkapi, memperbaiki, dan/atau memperbarui dokumen permohonan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|298|Pasal 94 ayat (4)|Dalam memberikan persetujuan atau penolakan sebagaimana dimaksud pada ayat (1), OJK melakukan penelitian atas:|Cukup jelas.||1|a|kelengkapan dokumen; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|298|Pasal 94 ayat (4)|Dalam memberikan persetujuan atau penolakan sebagaimana dimaksud pada ayat (1), OJK melakukan penelitian atas:|Cukup jelas.||2|b|pemenuhan persyaratan sebagaimana dimaksud pada ayat (1).
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|299|Pasal 95 ayat (1)|BPR atau BPR Syariah yang telah memperoleh persetujuan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru, wajib:|Cukup jelas.||1|a|mengumumkan perubahan bentuk badan hukum BPR atau BPR Syariah kepada masyarakat pada papan pengumuman di seluruh kantor BPR atau BPR Syariah yang bersangkutan, surat kabar harian lokal, media massa elektronik, dan/atau situs web BPR atau BPR Syariah, paling lama 10 (sepuluh) hari kerja setelah persetujuan atas permohonan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru dari OJK dan menyampaikan bukti pengumuman kepada OJK;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|299|Pasal 95 ayat (1)|BPR atau BPR Syariah yang telah memperoleh persetujuan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru, wajib:|Cukup jelas.||2|b|mengganti penulisan nama pada papan nama, dokumen, formulir, dan warkat sesuai bentuk badan hukum baru BPR atau BPR Syariah yang telah disetujui oleh OJK paling lama 20 (dua puluh) hari kerja setelah persetujuan atas permohonan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru dari OJK;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|299|Pasal 95 ayat (1)|BPR atau BPR Syariah yang telah memperoleh persetujuan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru, wajib:|Cukup jelas.||3|c|menggunakan persediaan bilyet deposito, buku tabungan, formulir, dan warkat dengan bentuk badan hukum baru untuk kegiatan operasional BPR atau BPR Syariah paling lama 20 (dua puluh) hari kerja setelah persetujuan atas permohonan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru dari OJK;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|299|Pasal 95 ayat (1)|BPR atau BPR Syariah yang telah memperoleh persetujuan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru, wajib:|Cukup jelas.||4|d|menyampaikan berita acara pemusnahan persediaan bilyet deposito, buku tabungan, formulir dan warkat BPR atau BPR Syariah dengan bentuk badan hukum lama yang belum digunakan paling lama 20 (dua puluh) hari kerja setelah persetujuan atas permohonan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru dari OJK; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|299|Pasal 95 ayat (1)|BPR atau BPR Syariah yang telah memperoleh persetujuan pengalihan izin usaha dari badan hukum lama kepada badan hukum baru, wajib:|Cukup jelas.||5|e|melakukan pembubaran badan hukum lama dan menyampaikan bukti pembubaran badan hukum lama kepada OJK.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|300|Pasal 95 ayat (2)|Bukti pengumuman sebagaimana dimaksud pada ayat (1) huruf a wajib disampaikan kepada OJK paling lama 10 (sepuluh) hari kerja setelah tanggal pengumuman.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|301|Pasal 95 ayat (3)|Bukti pembubaran badan hukum sebagaimana dimaksud pada ayat (1) huruf e wajib disampaikan kepada OJK paling lama 20 (dua puluh) hari kerja setelah persetujuan dari instansi yang berwenang.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|302|Pasal 96 ayat (1)|Pembubaran badan hukum lama sebagaimana dimaksud dalam Pasal 95 ayat (1) huruf e dilarang dilakukan sebelum:|Huruf a Pelaksanaan pengalihan seluruh hak dan kewajiban dibuktikan dengan akta notaris. Huruf b Cukup jelas.||1|a|pengalihan seluruh hak dan kewajiban dari badan hukum lama kepada badan hukum baru telah dilaksanakan sesuai dengan akta berita acara; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|302|Pasal 96 ayat (1)|Pembubaran badan hukum lama sebagaimana dimaksud dalam Pasal 95 ayat (1) huruf e dilarang dilakukan sebelum:|Huruf a Pelaksanaan pengalihan seluruh hak dan kewajiban dibuktikan dengan akta notaris. Huruf b Cukup jelas.||2|b|OJK memberikan persetujuan pengalihan izin usaha sebagaimana dimaksud dalam Pasal 94 ayat (2).
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VI|303|Pasal 96 ayat (2)|Pembubaran badan hukum lama dan pencabutan dari daftar perusahaan dilakukan sesuai dengan ketentuan peraturan perundang-undangan.|Lihat penjelasan Pasal 88 ayat (1).||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|304|Pasal 97 ayat (1)|BPR atau BPR Syariah yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 91 ayat (2), Pasal 95 ayat (1) dan/atau Pasal 96 ayat (1), dikenai sanksi administratif berupa teguran tertulis.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|305|Pasal 97 ayat (2)|Dalam hal BPR atau BPR Syariah telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 91 ayat (2), Pasal 95 ayat (1) dan/atau Pasal 96 ayat (1), BPR atau BPR Syariah dikenai sanksi administratif berupa:|Cukup jelas.||1|a|penurunan tingkat kesehatan; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|305|Pasal 97 ayat (2)|Dalam hal BPR atau BPR Syariah telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 91 ayat (2), Pasal 95 ayat (1) dan/atau Pasal 96 ayat (1), BPR atau BPR Syariah dikenai sanksi administratif berupa:|Cukup jelas.||2|b|larangan melakukan ekspansi kegiatan usaha.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|306|Pasal 97 ayat (3)|Selain sanksi administratif sebagaimana dimaksud pada ayat (1) dan/atau ayat (2), BPR dan/atau BPR Syariah dapat dikenai sanksi administratif berupa denda paling sedikit Rp10.000.000,00 (sepuluh juta rupiah) dan paling banyak Rp100.000.000,00 (seratus juta rupiah) untuk setiap pelanggaran yang dilakukan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|307|Pasal 97 ayat (4)|BPR atau BPR Syariah yang terlambat menyampaikan bukti pengumuman sebagaimana dimaksud dalam Pasal 89 ayat (1), Pasal 90, Pasal 95 ayat (2) dan/atau bukti pembubaran badan hukum sebagaimana dimaksud dalam Pasal 95 ayat (3) dikenai sanksi administratif berupa denda sebesar Rp100.000,00 (seratus ribu rupiah) per hari kerja dan paling banyak Rp5.000.000,00 (lima juta rupiah).|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|308|Pasal 97 ayat (5)|Pengenaan sanksi administratif sebagaimana dimaksud pada ayat (4) tidak menghilangkan kewajiban penyampaian bukti pengumuman dan/atau bukti pembubaran badan hukum bagi BPR atau BPR Syariah yang belum menyampaikan bukti pengumuman dan/atau bukti pembubaran badan hukum.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|309|Pasal 98 ayat (1)|Penggabungan, Peleburan, dan Pengambilalihan BPR atau BPR Syariah dapat dilakukan atas:|Huruf a Cukup jelas. Huruf b Yang dimaksud dengan "perintah OJK" dilaksanakan dalam bentuk tertulis sesuai dengan Peraturan OJK mengenai perintah tertulis.||1|a|inisiatif BPR atau BPR Syariah; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|309|Pasal 98 ayat (1)|Penggabungan, Peleburan, dan Pengambilalihan BPR atau BPR Syariah dapat dilakukan atas:|Huruf a Cukup jelas. Huruf b Yang dimaksud dengan "perintah OJK" dilaksanakan dalam bentuk tertulis sesuai dengan Peraturan OJK mengenai perintah tertulis.||2|b|perintah OJK.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|310|Pasal 98 ayat (2)|Penggabungan, Peleburan, dan Pengambilalihan sebagaimana dimaksud pada ayat (1) wajib memperoleh izin dari OJK.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|311|Pasal 99 ayat (1)|Penggabungan atau Peleburan dapat dilakukan antara:|Cukup jelas.||1|a|BPR dan BPR, menjadi BPR;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|311|Pasal 99 ayat (1)|Penggabungan atau Peleburan dapat dilakukan antara:|Cukup jelas.||2|b|BPR dan BPR Syariah, menjadi BPR Syariah; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|311|Pasal 99 ayat (1)|Penggabungan atau Peleburan dapat dilakukan antara:|Cukup jelas.||3|c|BPR Syariah dan BPR Syariah, menjadi BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|312|Pasal 99 ayat (2)|Selain Penggabungan sebagaimana dimaksud pada ayat (1), Penggabungan juga dapat dilakukan antara:|Cukup jelas.||1|a|LKM dan BPR, menjadi BPR; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|312|Pasal 99 ayat (2)|Selain Penggabungan sebagaimana dimaksud pada ayat (1), Penggabungan juga dapat dilakukan antara:|Cukup jelas.||2|b|LKM dan BPR Syariah, menjadi BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|313|Pasal 99 ayat (3)|Penggabungan antara LKM dengan BPR atau BPR Syariah sebagaimana dimaksud pada ayat (2) hanya dapat dilakukan dalam hal LKM dan BPR atau BPR Syariah menjalankan prinsip kegiatan usaha yang sama.|LKM yang menjalankan kegiatan usaha secara konvensional hanya dapat melakukan penggabungan dengan BPR sedangkan LKM yang menjalankan kegiatan usaha berdasarkan Prinsip Syariah hanya dapat melakukan penggabungan dengan BPR Syariah.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|314|Pasal 99 ayat (4)|BPR Syariah hasil Penggabungan atau Peleburan sebagaimana dimaksud pada ayat (1) wajib menyelesaikan hak dan kewajiban dari kegiatan usaha secara konvensional paling lama 1 (satu) tahun sejak izin Penggabungan atau Peleburan berlaku.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|315|Pasal 99 ayat (5)|Berdasarkan pertimbangan tertentu, OJK berwenang menetapkan jangka waktu penyelesaian hak dan kewajiban yang berbeda dari jangka waktu sebagaimana dimaksud pada ayat (4).|Pertimbangan tertentu antara lain keadaan kahar atau pertimbangan lain seperti sisa hak dan kewajiban dari kegiatan usaha secara konvensional yang masih harus diselesaikan tidak signifikan.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|316|Pasal 100 ayat (1)|Penggabungan atau Peleburan dapat dilakukan antara BPR dan BPR, BPR dan BPR Syariah, atau BPR Syariah dan BPR Syariah, yang berkedudukan dalam wilayah provinsi yang sama atau berbeda.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|317|Pasal 100 ayat (2)|Wilayah jaringan kantor BPR atau BPR Syariah hasil Penggabungan atau Peleburan yang berkedudukan dalam wilayah provinsi yang berbeda sebagaimana dimaksud pada ayat (1) paling luas berlokasi dalam 1 (satu) wilayah pulau atau kepulauan utama.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|318|Pasal 100 ayat (3)|Wilayah pulau atau kepulauan utama sebagaimana dimaksud pada ayat (2) merupakan wilayah provinsi yang masuk dalam teritorial pulau atau kepulauan:|Yang dimaksud dengan "pulau atau kepulauan utama" adalah daratan atau gugusan pulau yang teritorialnya mencakup lebih dari 1 (satu) provinsi.||1|a|Sumatera;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|318|Pasal 100 ayat (3)|Wilayah pulau atau kepulauan utama sebagaimana dimaksud pada ayat (2) merupakan wilayah provinsi yang masuk dalam teritorial pulau atau kepulauan:|Yang dimaksud dengan "pulau atau kepulauan utama" adalah daratan atau gugusan pulau yang teritorialnya mencakup lebih dari 1 (satu) provinsi.||2|b|Jawa;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|318|Pasal 100 ayat (3)|Wilayah pulau atau kepulauan utama sebagaimana dimaksud pada ayat (2) merupakan wilayah provinsi yang masuk dalam teritorial pulau atau kepulauan:|Yang dimaksud dengan "pulau atau kepulauan utama" adalah daratan atau gugusan pulau yang teritorialnya mencakup lebih dari 1 (satu) provinsi.||3|c|Kalimantan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|318|Pasal 100 ayat (3)|Wilayah pulau atau kepulauan utama sebagaimana dimaksud pada ayat (2) merupakan wilayah provinsi yang masuk dalam teritorial pulau atau kepulauan:|Yang dimaksud dengan "pulau atau kepulauan utama" adalah daratan atau gugusan pulau yang teritorialnya mencakup lebih dari 1 (satu) provinsi.||4|d|Bali dan Nusa Tenggara;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|318|Pasal 100 ayat (3)|Wilayah pulau atau kepulauan utama sebagaimana dimaksud pada ayat (2) merupakan wilayah provinsi yang masuk dalam teritorial pulau atau kepulauan:|Yang dimaksud dengan "pulau atau kepulauan utama" adalah daratan atau gugusan pulau yang teritorialnya mencakup lebih dari 1 (satu) provinsi.||5|e|Sulawesi; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|318|Pasal 100 ayat (3)|Wilayah pulau atau kepulauan utama sebagaimana dimaksud pada ayat (2) merupakan wilayah provinsi yang masuk dalam teritorial pulau atau kepulauan:|Yang dimaksud dengan "pulau atau kepulauan utama" adalah daratan atau gugusan pulau yang teritorialnya mencakup lebih dari 1 (satu) provinsi.||6|f|Maluku dan Papua.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|319|Pasal 100 ayat (4)|Berdasarkan pertimbangan tertentu, OJK berwenang menetapkan jumlah BPR atau BPR Syariah peserta Penggabungan atau Peleburan dan/atau wilayah BPR atau BPR Syariah hasil Penggabungan atau Peleburan yang berbeda dari wilayah pulau atau kepulauan utama sebagaimana dimaksud pada ayat (3).|Pertimbangan tertentu antara lain hasil analisis terhadap kesiapan BPR dan BPR Syariah mencakup aspek manajemen risiko dan infrastruktur teknologi informasi dengan tetap memperhatikan prinsip kehati-hatian.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|320|Pasal 100 ayat (5)|BPR atau BPR Syariah hasil Penggabungan atau Peleburan dapat melakukan pembukaan, perubahan status, pemindahan, dan/atau penutupan kantor pada provinsi lokasi kantor BPR atau BPR Syariah hasil Penggabungan atau Peleburan.|Sebagai contoh, Kantor Pusat PT BPR Syariah A hasil Penggabungan berlokasi di Provinsi Jawa Barat dan telah memiliki kantor di Provinsi Jawa Tengah dan Provinsi Jawa Timur. PT BPR Syariah A dapat melakukan pembukaan Kantor Cabang atau Kantor Kas baru di Provinsi Jawa Tengah dan/atau Provinsi Jawa Timur.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|321|Pasal 101 ayat (1)|LKM yang akan melakukan Penggabungan dengan BPR atau BPR Syariah harus memenuhi persyaratan:|Huruf a Cukup jelas. Huruf b Penilaian kinerja keuangan LKM dilakukan dengan pendekatan yang sesuai dengan ketentuan bagi BPR atau BPR Syariah, antara lain Peraturan OJK mengenai kualitas aset yang berlaku bagi BPR atau BPR Syariah.||1|a|berlokasi dalam wilayah kantor BPR atau BPR Syariah penerima Penggabungan; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|321|Pasal 101 ayat (1)|LKM yang akan melakukan Penggabungan dengan BPR atau BPR Syariah harus memenuhi persyaratan:|Huruf a Cukup jelas. Huruf b Penilaian kinerja keuangan LKM dilakukan dengan pendekatan yang sesuai dengan ketentuan bagi BPR atau BPR Syariah, antara lain Peraturan OJK mengenai kualitas aset yang berlaku bagi BPR atau BPR Syariah.||2|b|memiliki kinerja keuangan baik, minimal:
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab VII|321|Pasal 101 ayat (1)|LKM yang akan melakukan Penggabungan dengan BPR atau BPR Syariah harus memenuhi persyaratan:|Huruf a Cukup jelas. Huruf b Penilaian kinerja keuangan LKM dilakukan dengan pendekatan yang sesuai dengan ketentuan bagi BPR atau BPR Syariah, antara lain Peraturan OJK mengenai kualitas aset yang berlaku bagi BPR atau BPR Syariah.||3|1|rasio pinjaman atau pembiayaan bermasalah paling tinggi 5% (lima persen) dalam 12 (dua belas) bulan terakhir; dan
