Regulasi|Tipe|Tanggal|Status|Properti Regulasi|Bagian (Section)|Kode Item|Item Ref|Item|Item Description|Property|Kode Sub Item|Sub Item Ref|Sub Item
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|1|Pasal 19 ayat 1|LJK wajib menyampaikan:|Cukup jelas.||1|a|Strategi Anti Fraud sebagaimana dimaksud dalam Pasal 10 ayat (1) huruf a;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|1|Pasal 19 ayat 1|LJK wajib menyampaikan:|Cukup jelas.||2|b|perubahan terhadap Strategi Anti Fraud sebagaimana dimaksud dalam Pasal 12;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|1|Pasal 19 ayat 1|LJK wajib menyampaikan:|Cukup jelas.||3|c|laporan atau koreksi laporan penerapan Strategi Anti Fraud sebagaimana dimaksud dalam Pasal 10 ayat (1) huruf b; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|1|Pasal 19 ayat 1|LJK wajib menyampaikan:|Cukup jelas.||4|d|laporan kejadian Fraud berdampak signifikan sebagaimana dimaksud dalam Pasal 10 ayat (2), secara daring melalui sistem pelaporan Otoritas Jasa Keuangan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|2|Pasal 19 ayat 2|Dalam hal sistem pelaporan Otoritas Jasa Keuangan untuk Strategi Anti Fraud sebagaimana dimaksud dalam ayat (1) belum tersedia pada batas waktu penyampaian, LJK menyampaikan secara luring melalui surat elektronik kepada Otoritas Jasa Keuangan, dengan alamat satuan kerja pengawasan yang membidangi masing-masing LJK.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|3|Pasal 19 ayat 3|Dalam hal Otoritas Jasa Keuangan mengalami gangguan teknis pada batas waktu penyampaian sehingga LJK tidak dapat menyampaikan dokumen dan/atau laporan sebagaimana dimaksud pada ayat (1), Otoritas Jasa Keuangan memberitahukan secara tertulis kepada LJK atas terjadinya gangguan teknis dan disampaikan:|Cukup jelas.||1|a|secara langsung kepada LJK;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|3|Pasal 19 ayat 3|Dalam hal Otoritas Jasa Keuangan mengalami gangguan teknis pada batas waktu penyampaian sehingga LJK tidak dapat menyampaikan dokumen dan/atau laporan sebagaimana dimaksud pada ayat (1), Otoritas Jasa Keuangan memberitahukan secara tertulis kepada LJK atas terjadinya gangguan teknis dan disampaikan:|Cukup jelas.||2|b|melalui sistem pelaporan Otoritas Jasa Keuangan; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|3|Pasal 19 ayat 3|Dalam hal Otoritas Jasa Keuangan mengalami gangguan teknis pada batas waktu penyampaian sehingga LJK tidak dapat menyampaikan dokumen dan/atau laporan sebagaimana dimaksud pada ayat (1), Otoritas Jasa Keuangan memberitahukan secara tertulis kepada LJK atas terjadinya gangguan teknis dan disampaikan:|Cukup jelas.||3|c|melalui alamat surat elektronik Otoritas Jasa Keuangan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab III|4|Pasal 19 ayat 4|LJK wajib menyampaikan dokumen dan/atau laporan sebagaimana dimaksud pada ayat (1), dalam jangka waktu paling lama 1 (satu) hari kerja setelah Otoritas Jasa Keuangan memberitahukan bahwa gangguan pada sistem pelaporan Otoritas Jasa Keuangan teratasi dan/atau sistem pelaporan Otoritas Jasa Keuangan dapat digunakan kembali.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|1|Pasal 20 ayat 1|LJK yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 10 ayat (1), ayat (2), ayat (3), Pasal 11, Pasal 12, Pasal 13, Pasal 14, Pasal 15, Pasal 16, Pasal 17 ayat (2), Pasal 18 ayat (1), Pasal 19 ayat (1), dan/atau ayat (4), dikenai sanksi administratif berupa teguran tertulis atau peringatan tertulis oleh Otoritas Jasa Keuangan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|2|Pasal 20 ayat 2|Selain teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1), LJK yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 11, Pasal 12, Pasal 14, Pasal 15, Pasal 16, dan/atau Pasal 18 ayat (1) dikenakan sanksi administratif berupa denda:|Cukup jelas.||1|a|bagi bank umum, baik yang melaksanakan kegiatan secara konvensional maupun berdasarkan prinsip syariah, sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai pelaporan bank umum melalui sistem pelaporan Otoritas Jasa Keuangan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|2|Pasal 20 ayat 2|Selain teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1), LJK yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 11, Pasal 12, Pasal 14, Pasal 15, Pasal 16, dan/atau Pasal 18 ayat (1) dikenakan sanksi administratif berupa denda:|Cukup jelas.||2|b|bagi perusahaan asuransi dan perusahaan reasuransi, baik yang melaksanakan kegiatan secara konvensional maupun berdasarkan prinsip syariah, dikenai sanksi administratif berupa denda sebesar Rp1.000.000,00 (satu juta rupiah) per hari kerja keterlambatan per laporan, paling banyak sebesar Rp30.000.000,00 (tiga puluh juta rupiah) per laporan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|2|Pasal 20 ayat 2|Selain teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1), LJK yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 11, Pasal 12, Pasal 14, Pasal 15, Pasal 16, dan/atau Pasal 18 ayat (1) dikenakan sanksi administratif berupa denda:|Cukup jelas.||3|c|bagi bank perekonomian rakyat, perusahaan efek, dana pensiun, perusahaan pembiayaan, perusahaan pergadaian dengan lingkup wilayah usaha nasional, lembaga penjaminan, perusahaan pialang asuransi, perusahaan pialang reasuransi, perusahaan penilai kerugian asuransi, dan Lembaga Jasa Keuangan Lainnya, baik yang melaksanakan kegiatan secara konvensional maupun berdasarkan prinsip syariah, dikenai sanksi administratif berupa denda sebesar Rp100.000,00 (seratus ribu rupiah) per hari kerja keterlambatan per laporan, paling banyak sebesar Rp3.000.000,00 (tiga juta rupiah) per laporan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|2|Pasal 20 ayat 2|Selain teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1), LJK yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 11, Pasal 12, Pasal 14, Pasal 15, Pasal 16, dan/atau Pasal 18 ayat (1) dikenakan sanksi administratif berupa denda:|Cukup jelas.||4|d|bagi perusahaan modal ventura, perusahaan pembiayaan infrastruktur, dan penyelenggara layanan pendanaan bersama berbasis teknologi informasi, baik yang melaksanakan kegiatan secara konvensional maupun berdasarkan prinsip syariah, dikenai sanksi administratif berupa denda sebesar Rp50.000,00 (lima puluh ribu rupiah) per hari kerja keterlambatan per laporan, paling banyak sebesar Rp 1.500.000,00 (satu juta lima ratus ribu rupiah) per laporan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|3|Pasal 20 ayat 3|Sanksi administratif berupa denda sebagaimana dimaksud pada ayat (2) dikecualikan bagi perusahaan pergadaian dengan lingkup Kabupaten/Kota dan/atau Provinsi dan lembaga keuangan mikro.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|4|Pasal 20 ayat 4|LJK yang telah dikenai sanksi administratif baik berupa teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1) dan denda sebagaimana dimaksud pada ayat (2) tetap wajib menyampaikan Strategi Anti Fraud atau perubahannya, laporan atau koreksi laporan penerapan Strategi Anti Fraud dan laporan kejadian Fraud berdampak signifikan atau penyesuaiannya.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|5|Pasal 20 ayat 5|Dalam hal LJK telah dikenai sanksi teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1) dan/atau sanksi denda sebagaimana dimaksud pada ayat (2) dan tetap tidak memenuhi kewajiban sebagaimana dimaksud pada ayat (4), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada LJK berupa:|Cukup jelas.||1|a|larangan untuk menerbitkan produk atau melaksanakan aktivitas baru;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|5|Pasal 20 ayat 5|Dalam hal LJK telah dikenai sanksi teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1) dan/atau sanksi denda sebagaimana dimaksud pada ayat (2) dan tetap tidak memenuhi kewajiban sebagaimana dimaksud pada ayat (4), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada LJK berupa:|Cukup jelas.||2|b|penghentian sementara sebagian kegiatan operasional;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|5|Pasal 20 ayat 5|Dalam hal LJK telah dikenai sanksi teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1) dan/atau sanksi denda sebagaimana dimaksud pada ayat (2) dan tetap tidak memenuhi kewajiban sebagaimana dimaksud pada ayat (4), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada LJK berupa:|Cukup jelas.||3|c|pembatasan kegiatan usaha; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|5|Pasal 20 ayat 5|Dalam hal LJK telah dikenai sanksi teguran tertulis atau peringatan tertulis sebagaimana dimaksud pada ayat (1) dan/atau sanksi denda sebagaimana dimaksud pada ayat (2) dan tetap tidak memenuhi kewajiban sebagaimana dimaksud pada ayat (4), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada LJK berupa:|Cukup jelas.||4|d|pembekuan kegiatan usaha tertentu.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|6|Pasal 20 ayat 6|Dalam hal berdasarkan penilaian Otoritas Jasa Keuangan terdapat pelanggaran signifikan sehingga perlu dikenai sanksi dengan segera, pengenaan sanksi sebagaimana dimaksud pada ayat (5) dapat langsung dikenakan tanpa didahului dengan pengenaan sanksi sebagaimana dimaksud pada ayat (1).|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|1|Pasal 21 ayat 1|Dalam hal terdapat kesalahan informasi yang disampaikan dalam laporan atau koreksi laporan penerapan Strategi Anti Fraud dan laporan kejadian Fraud berdampak signifikan atau penyesuaiannya sebagaimana dimaksud dalam Pasal 10 ayat (1) huruf b dan Pasal 10 ayat (2) LJK dikenai sanksi administratif:|Cukup jelas.||1|a|bagi LJK berupa bank umum, baik yang melaksanakan kegiatan secara konvensional maupun berdasarkan prinsip syariah, pengenaan sanksi administratif dilakukan sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai pelaporan bank umum melalui sistem pelaporan Otoritas Jasa Keuangan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|1|Pasal 21 ayat 1|Dalam hal terdapat kesalahan informasi yang disampaikan dalam laporan atau koreksi laporan penerapan Strategi Anti Fraud dan laporan kejadian Fraud berdampak signifikan atau penyesuaiannya sebagaimana dimaksud dalam Pasal 10 ayat (1) huruf b dan Pasal 10 ayat (2) LJK dikenai sanksi administratif:|Cukup jelas.||2|b|bagi LJK berupa: 1. bank perekonomian rakyat dengan modal inti paling sedikit sebesar Rp50.000.000.000,00 (lima puluh miliar rupiah); 2. dana pensiun dengan aset paling sedikit sebesar Rp500.000.000.000,00 (lima ratus miliar rupiah); dan 3. LJK lain dengan modal disetor lebih dari Rp50.000.000.000,00 (lima puluh miliar rupiah) atau dengan aset lebih dari Rp500.000.000.000,00 (lima ratus miliar rupiah), baik yang melaksanakan kegiatan secara konvensional maupun berdasarkan prinsip syariah, dikenai sanksi administratif berupa denda sebesar Rp50.000,00 (lima puluh ribu rupiah) per kesalahan isian dan paling banyak sebesar Rp5.000.000,00 (lima juta rupiah) per laporan; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|1|Pasal 21 ayat 1|Dalam hal terdapat kesalahan informasi yang disampaikan dalam laporan atau koreksi laporan penerapan Strategi Anti Fraud dan laporan kejadian Fraud berdampak signifikan atau penyesuaiannya sebagaimana dimaksud dalam Pasal 10 ayat (1) huruf b dan Pasal 10 ayat (2) LJK dikenai sanksi administratif:|Cukup jelas.||3|c|Bagi LJK berupa: 1. bank perekonomian rakyat dengan modal inti kurang dari Rp50.000.000.000,00 (lima puluh miliar rupiah); 2. dana pensiun dengan aset kurang dari Rp500.000.000.000,00 (lima ratus miliar rupiah); dan 3. LJK lain dengan modal disetor paling banyak sebesar Rp50.000.000.000,00 (lima puluh miliar rupiah) atau dengan aset paling banyak sebesar Rp500.000.000.000,00 (lima ratus miliar rupiah), baik yang melaksanakan kegiatan secara konvensional maupun berdasarkan prinsip syariah dikenai sanksi administratif berupa denda sebesar Rp10.000,00 (sepuluh ribu rupiah) per kesalahan isian dan paling banyak sebesar Rp1.000.000,00 (satu juta rupiah) per laporan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|2|Pasal 21 ayat 2|Temuan kesalahan informasi sebagaimana dimaksud pada ayat (1) dapat berasal dari LJK, Otoritas Jasa Keuangan, dan/atau pihak lain yang berwenang.|Lihat penjelasan Pasal 18 ayat (3).||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|3|Pasal 21 ayat 3|Sanksi administratif sebagaimana dimaksud pada ayat (1) dikecualikan terhadap:|Cukup jelas.||1|a|pengkinian data dan/atau informasi atas laporan yang disampaikan pada laporan sebelumnya; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Sanksi|3|Pasal 21 ayat 3|Sanksi administratif sebagaimana dimaksud pada ayat (1) dikecualikan terhadap:|Cukup jelas.||2|b|koreksi atas laporan yang sama dan/atau laporan lain yang diakibatkan oleh adanya koreksi atas kesalahan data dan/atau informasi pada laporan sebelumnya yang telah dikenai sanksi administratif.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab IV|1|Pasal 22|Pertanggungjawaban LJK atas kerugian Konsumen atau pihak lain yang timbul akibat kesalahan dan/atau kelalaian Direksi, Dewan Komisaris, pegawai, dan/atau pihak ketiga yang bekerja untuk kepentingan LJK dilaksanakan sesuai dengan ketentuan peraturan perundang-undangan.|Peraturan perundang-undangan antara lain ketentuan Peraturan Otoritas Jasa Keuangan mengenai pelindungan konsumen dan masyarakat di sektor jasa keuangan.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Bab IV|1|Pasal 23|Otoritas Jasa Keuangan dapat menetapkan kebijakan terkait pelaksanaan Strategi Anti Fraud berdasarkan pertimbangan untuk kondisi tertentu.|Kebijakan terkait pelaksanaan Strategi Anti Fraud antara lain cakupan LJK dan Lembaga Jasa Keuangan Lainnya, batas waktu dan periode pelaporan, serta ruang lingkup dan cakupan kebijakan Strategi Anti Fraud beserta laporan penerapannya. Pertimbangan untuk kondisi tertentu antara lain kesiapan lembaga jasa keuangan baru yang diawasi oleh Otoritas Jasa Keuangan.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Regulasi Lain|1|Pasal 24|Pada saat Peraturan Otoritas Jasa Keuangan ini mulai berlaku:|Cukup jelas.||1|a|Peraturan Otoritas Jasa Keuangan Nomor 39/POJK.03/2019 tentang Penerapan Strategi Anti Fraud Bagi Bank Umum (Lembaran Negara Republik Indonesia Tahun 2019 Nomor 246, Tambahan Lembaran Negara Republik Indonesia Nomor 6439);
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Regulasi Lain|1|Pasal 24|Pada saat Peraturan Otoritas Jasa Keuangan ini mulai berlaku:|Cukup jelas.||2|b|BAB XII Pengendalian Fraud dan Strategi Anti Fraud Peraturan Otoritas Jasa Keuangan Nomor 10/POJK.05/2019 tentang Penyelenggaraan Usaha Perusahaan Pembiayaan Syariah dan Unit Usaha Syariah Perusahaan Pembiayaan (Lembaran Negara Republik Indonesia Tahun 2019 Nomor 40, Tambahan Lembaran Negara Republik Indonesia Nomor 6320);
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Regulasi Lain|1|Pasal 24|Pada saat Peraturan Otoritas Jasa Keuangan ini mulai berlaku:|Cukup jelas.||3|c|BAB XII Pengendalian Fraud dan Strategi Anti Fraud Peraturan Otoritas Jasa Keuangan Nomor 35/POJK.05/2018 tentang Penyelenggaraan Usaha Perusahaan Pembiayaan (Lembaran Negara Republik Indonesia Tahun 2018 Nomor 260, Tambahan Lembaran Negara Republik Indonesia Nomor 6286);
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Regulasi Lain|1|Pasal 24|Pada saat Peraturan Otoritas Jasa Keuangan ini mulai berlaku:|Cukup jelas.||4|d|Pasal 4 ayat (3) huruf e dan huruf f Peraturan Otoritas Jasa Keuangan Nomor 55/POJK.05/2017 tentang Laporan Berkala Perusahaan Perasuransian (Lembaran Negara Republik Indonesia Tahun 2017 Nomor 174, Tambahan Lembaran Negara Republik Indonesia Nomor 6107); dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Regulasi Lain|1|Pasal 24|Pada saat Peraturan Otoritas Jasa Keuangan ini mulai berlaku:|Cukup jelas.||5|e|Pasal 72 Peraturan Otoritas Jasa Keuangan Nomor 69/POJK.05/2016 tentang Penyelenggaraan Usaha Perusahaan Asuransi, Perusahaan Asuransi Syariah, Perusahaan Reasuransi, dan Perusahaan Reasuransi Syariah (Lembaran Negara Republik Indonesia Tahun 2016 Nomor 302, Tambahan Lembaran Negara Republik Indonesia Nomor 5992) dan peraturan pelaksanaannya, dicabut dan dinyatakan tidak berlaku.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 12 TAHUN 2024 TENTANG PENERAPAN STRATEGI ANTI FRAUD BAGI LEMBAGA JASA KEUANGAN|POJK|23 Juli 2024|||Regulasi Lain|2|Pasal 25|Peraturan Otoritas Jasa Keuangan ini mulai berlaku setelah 3 (tiga) bulan terhitung sejak tanggal diundangkan.|Cukup jelas.||||
