Regulasi|Tipe|Tanggal|Status|Properti Regulasi|Bagian (Section)|Kode Item|Item Ref|Item|Item Description|Property|Kode Sub Item|Sub Item Ref|Sub Item
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|26|Pasal 9|Penilaian kualitas Aset Produktif dalam bentuk Kredit sebagaimana dimaksud dalam Pasal 7 ayat (1) dan Pasal 8 dilakukan dengan mempertimbangkan:|Cukup jelas.||1|a|signifikansi dan materialitas dari setiap faktor penilaian dan komponen; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|26|Pasal 9|Penilaian kualitas Aset Produktif dalam bentuk Kredit sebagaimana dimaksud dalam Pasal 7 ayat (1) dan Pasal 8 dilakukan dengan mempertimbangkan:|Cukup jelas.||2|b|relevansi dari faktor penilaian dan komponen terhadap Debitur bersangkutan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|27|Pasal 10|Dalam hal terjadi kondisi yang menyebabkan Debitur tidak memiliki kemampuan membayar pokok dan/atau bunga sesuai perjanjian Kredit dengan BPR, Otoritas Jasa Keuangan berwenang menurunkan kualitas Aset Produktif yang ditetapkan oleh BPR berdasarkan faktor penilaian sebagaimana dimaksud dalam Pasal 7 ayat (2).|Kondisi yang menyebabkan Debitur tidak memiliki kemampuan membayar pokok dan/atau bunga antara lain sumber pembayaran pokok dan/atau bunga berasal dari BPR yang sama.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|28|Pasal 11|Berdasarkan penilaian sebagaimana dimaksud dalam Pasal 7, kualitas Aset Produktif dalam bentuk Kredit ditetapkan:|Cukup jelas.||1|a|lancar;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|28|Pasal 11|Berdasarkan penilaian sebagaimana dimaksud dalam Pasal 7, kualitas Aset Produktif dalam bentuk Kredit ditetapkan:|Cukup jelas.||2|b|dalam perhatian khusus;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|28|Pasal 11|Berdasarkan penilaian sebagaimana dimaksud dalam Pasal 7, kualitas Aset Produktif dalam bentuk Kredit ditetapkan:|Cukup jelas.||3|c|kurang lancar;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|28|Pasal 11|Berdasarkan penilaian sebagaimana dimaksud dalam Pasal 7, kualitas Aset Produktif dalam bentuk Kredit ditetapkan:|Cukup jelas.||4|d|diragukan; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|28|Pasal 11|Berdasarkan penilaian sebagaimana dimaksud dalam Pasal 7, kualitas Aset Produktif dalam bentuk Kredit ditetapkan:|Cukup jelas.||5|e|macet.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|29|Pasal 12|Dalam hal terdapat penyimpangan pemberian Kredit, BPR wajib menurunkan kualitas Aset Produktif dalam bentuk Kredit menjadi macet.|Penyimpangan pemberian Kredit antara lain Kredit yang diberikan dengan menggunakan identitas palsu atau identitas pihak lain yang tidak menikmati fasilitas Kredit tersebut.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|30|Pasal 13 ayat 1|BPR yang memberikan Kredit dengan tenggang waktu pembayaran, tunggakan angsuran pokok dan/atau bunga dihitung setelah tenggang waktu pembayaran berakhir.|Yang dimaksud dengan “tenggang waktu pembayaran” adalah tenggang waktu yang diberikan untuk tidak melakukan pembayaran angsuran pokok dan/atau bunga selama proyek atau usaha Debitur belum menghasilkan pendapatan. Contoh: Kredit untuk pertanian dengan tenggang waktu pembayaran selama periode masa tanam. Pemberian masa tenggang waktu pembayaran (grace period) dimuat dalam perjanjian Kredit.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|31|Pasal 13 ayat 2|Batas akhir Kredit dengan tenggang waktu pembayaran sebagaimana dimaksud pada ayat (1) ditetapkan dalam perjanjian Kredit.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|32|Pasal 14 ayat 1|BPR hanya dapat memiliki Surat Berharga yang diterbitkan oleh Bank Indonesia, Pemerintah, dan/atau Pemerintah Daerah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|33|Pasal 14 ayat 2|Kualitas Aset Produktif dalam bentuk Surat Berharga yang diterbitkan oleh Bank Indonesia atau Pemerintah, ditetapkan lancar.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|34|Pasal 14 ayat 3|Kualitas Aset Produktif dalam bentuk Surat Berharga yang diterbitkan oleh Pemerintah Daerah, ditetapkan:|Cukup jelas.||1|a|lancar;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|34|Pasal 14 ayat 3|Kualitas Aset Produktif dalam bentuk Surat Berharga yang diterbitkan oleh Pemerintah Daerah, ditetapkan:|Cukup jelas.||2|b|kurang lancar; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|34|Pasal 14 ayat 3|Kualitas Aset Produktif dalam bentuk Surat Berharga yang diterbitkan oleh Pemerintah Daerah, ditetapkan:|Cukup jelas.||3|c|macet.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|35|Pasal 14 ayat 4|Penetapan kualitas Aset Produktif dalam bentuk Surat Berharga sebagaimana dimaksud pada ayat (3) tercantum dalam Lampiran II yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|36|Pasal 15 ayat 1|Kualitas Aset Produktif dalam bentuk Penempatan pada Bank Lain ditetapkan:|Cukup jelas.||1|a|lancar;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|36|Pasal 15 ayat 1|Kualitas Aset Produktif dalam bentuk Penempatan pada Bank Lain ditetapkan:|Cukup jelas.||2|b|kurang lancar; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|36|Pasal 15 ayat 1|Kualitas Aset Produktif dalam bentuk Penempatan pada Bank Lain ditetapkan:|Cukup jelas.||3|c|macet.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|37|Pasal 15 ayat 2|Penetapan kualitas Aset Produktif dalam bentuk Penempatan pada Bank Lain sebagaimana dimaksud pada ayat (1) tercantum dalam Lampiran II yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|38|Pasal 16 ayat 1|Penyertaan Modal diukur dan/atau dicatat dengan menggunakan:|Cukup jelas.||1|a|biaya perolehan; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|38|Pasal 16 ayat 1|Penyertaan Modal diukur dan/atau dicatat dengan menggunakan:|Cukup jelas.||2|b|metode ekuitas, dengan mengacu pada standar akuntansi keuangan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|39|Pasal 16 ayat 2|Kualitas Aset Produktif dalam bentuk Penyertaan Modal yang diukur dan/atau dicatat dengan menggunakan biaya perolehan sebagaimana dimaksud pada ayat (1) huruf a ditetapkan:|Cukup jelas.||1|a|lancar;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|39|Pasal 16 ayat 2|Kualitas Aset Produktif dalam bentuk Penyertaan Modal yang diukur dan/atau dicatat dengan menggunakan biaya perolehan sebagaimana dimaksud pada ayat (1) huruf a ditetapkan:|Cukup jelas.||2|b|kurang lancar;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|39|Pasal 16 ayat 2|Kualitas Aset Produktif dalam bentuk Penyertaan Modal yang diukur dan/atau dicatat dengan menggunakan biaya perolehan sebagaimana dimaksud pada ayat (1) huruf a ditetapkan:|Cukup jelas.||3|c|diragukan; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|39|Pasal 16 ayat 2|Kualitas Aset Produktif dalam bentuk Penyertaan Modal yang diukur dan/atau dicatat dengan menggunakan biaya perolehan sebagaimana dimaksud pada ayat (1) huruf a ditetapkan:|Cukup jelas.||4|d|macet.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|40|Pasal 16 ayat 3|Kualitas Aset Produktif dalam bentuk Penyertaan Modal yang diukur dan/atau dicatat dengan menggunakan metode ekuitas sebagaimana dimaksud pada ayat (1) huruf b ditetapkan lancar.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|41|Pasal 16 ayat 4|Penetapan kualitas Aset Produktif dalam bentuk Penyertaan Modal sebagaimana dimaksud pada ayat (2) tercantum dalam Lampiran II yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|42|Pasal 17 ayat 1|Bagian dari Aset Produktif yang dijamin dengan agunan tunai ditetapkan memiliki kualitas lancar.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|43|Pasal 17 ayat 2|Agunan tunai berupa:|Cukup jelas.||1|a|tabungan, deposito, dan/atau logam mulia; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|43|Pasal 17 ayat 2|Agunan tunai berupa:|Cukup jelas.||2|b|Surat Berharga yang diterbitkan oleh Bank Indonesia atau Pemerintah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|44|Pasal 17 ayat 3|Agunan tunai sebagaimana dimaksud pada ayat (2) harus memenuhi persyaratan:|Yang dimaksud dengan “diblokir” adalah tindakan mencegah pentransferan, pengubahan bentuk, penukaran, penempatan, pembagian, perpindahan, atau pergerakan agunan untuk jangka waktu tertentu.||1|a|agunan diblokir dan dilengkapi dengan surat kuasa pencairan dari pemilik agunan untuk keuntungan BPR penerima agunan, termasuk pencairan sebagian untuk membayar tunggakan angsuran pokok dan/atau bunga;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|44|Pasal 17 ayat 3|Agunan tunai sebagaimana dimaksud pada ayat (2) harus memenuhi persyaratan:|Yang dimaksud dengan “diblokir” adalah tindakan mencegah pentransferan, pengubahan bentuk, penukaran, penempatan, pembagian, perpindahan, atau pergerakan agunan untuk jangka waktu tertentu.||2|b|jangka waktu pemblokiran sebagaimana dimaksud dalam huruf a paling singkat sama dengan jangka waktu Aset Produktif;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|44|Pasal 17 ayat 3|Agunan tunai sebagaimana dimaksud pada ayat (2) harus memenuhi persyaratan:|Yang dimaksud dengan “diblokir” adalah tindakan mencegah pentransferan, pengubahan bentuk, penukaran, penempatan, pembagian, perpindahan, atau pergerakan agunan untuk jangka waktu tertentu.||3|c|memiliki pengikatan hukum yang kuat sebagai agunan, bebas dari segala bentuk perikatan lain, bebas dari sengketa, tidak sedang dijaminkan kepada pihak lain, termasuk memiliki tujuan penjaminan yang jelas; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|44|Pasal 17 ayat 3|Agunan tunai sebagaimana dimaksud pada ayat (2) harus memenuhi persyaratan:|Yang dimaksud dengan “diblokir” adalah tindakan mencegah pentransferan, pengubahan bentuk, penukaran, penempatan, pembagian, perpindahan, atau pergerakan agunan untuk jangka waktu tertentu.||4|d|bukti kepemilikan agunan berupa: 1. tabungan dan deposito; dan/atau 2. bukti kepemilikan dan fisik logam mulia, disimpan pada BPR penyedia.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Sanksi|45|Pasal 18 ayat 1|BPR yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, dikenai sanksi administratif berupa teguran tertulis.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Sanksi|46|Pasal 18 ayat 2|Dalam hal BPR telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, BPR dikenai sanksi administratif berupa:|Cukup jelas.||1|a|penurunan tingkat kesehatan BPR; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Sanksi|46|Pasal 18 ayat 2|Dalam hal BPR telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, BPR dikenai sanksi administratif berupa:|Cukup jelas.||2|b|penghentian sementara sebagian kegiatan usaha.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Sanksi|47|Pasal 18 ayat 3|Dalam hal BPR telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan/atau ayat (2) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, pihak utama BPR dapat dikenai sanksi administratif berupa larangan sebagai pihak utama sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|48|Pasal 19 ayat 1|BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|49|Pasal 19 ayat 2|PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|50|Pasal 19 ayat 3|PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit:|Cukup jelas.||1|a|3% (tiga persen) dari Aset Produktif dengan kualitas dalam perhatian khusus setelah dikurangi dengan nilai agunan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|50|Pasal 19 ayat 3|PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit:|Cukup jelas.||2|b|10% (sepuluh persen) dari Aset Produktif dengan kualitas kurang lancar setelah dikurangi dengan nilai agunan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|50|Pasal 19 ayat 3|PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit:|Cukup jelas.||3|c|50% (lima puluh persen) dari Aset Produktif dengan kualitas diragukan setelah dikurangi dengan nilai agunan; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|50|Pasal 19 ayat 3|PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit:|Cukup jelas.||4|d|100% (seratus persen) dari Aset Produktif dengan kualitas macet setelah dikurangi dengan nilai agunan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|51|Pasal 19 ayat 4|Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.||1|a|Surat Berharga yang diterbitkan oleh Bank Indonesia atau Pemerintah; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|51|Pasal 19 ayat 4|Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.||2|b|bagian dari Aset Produktif yang dijamin dengan agunan tunai sebagaimana dimaksud dalam Pasal 17.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|52|Pasal 20 ayat 1|Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi:|Cukup jelas.||1|a|85% (delapan puluh lima persen) dari nilai pasar untuk agunan berupa emas perhiasan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|52|Pasal 20 ayat 1|Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi:|Cukup jelas.||2|b|80% (delapan puluh persen) dari nilai hak tanggungan atau fidusia untuk agunan tanah dan/atau bangunan yang memiliki sertifikat yang dibebani dengan hak tanggungan atau fidusia;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|52|Pasal 20 ayat 1|Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi:|Cukup jelas.||3|c|70% (tujuh puluh persen) dari nilai agunan berupa resi gudang yang penilaiannya dilakukan sampai dengan 12 (dua belas) bulan terakhir dan sesuai dengan ketentuan peraturan perundang-undangan mengenai resi gudang;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|52|Pasal 20 ayat 1|Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi:|Cukup jelas.||4|d|60% (enam puluh persen) dari Nilai Jual Objek Pajak atau nilai pasar berdasarkan penilaian oleh penilai independen untuk agunan berupa tanah dan/atau bangunan yang memiliki sertifikat yang tidak dibebani dengan hak tanggungan atau fidusia;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|52|Pasal 20 ayat 1|Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi:|Cukup jelas.||5|e|50% (lima puluh persen) dari Nilai Jual Objek Pajak berdasarkan Surat Pemberitahuan Pajak Terutang atau surat keterangan Nilai Jual Objek Pajak terakhir dari instansi berwenang, atau dari nilai pasar berdasarkan penilaian oleh penilai independen atau instansi berwenang, untuk agunan berupa tanah dan/atau bangunan dengan kepemilikan berupa surat pengakuan tanah adat;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|52|Pasal 20 ayat 1|Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi:|Cukup jelas.||6|f|50% (lima puluh persen) dari harga pasar, harga sewa, atau harga pengalihan, untuk agunan berupa tempat usaha yang disertai bukti kepemilikan, surat izin pemakaian, atau hak pakai atas tanah yang dikeluarkan oleh instansi berwenang dan disertai dengan surat kuasa menjual atau pengalihan hak yang dibuat atau disahkan oleh notaris atau dibuat oleh pejabat lain yang berwenang;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab III|52|Pasal 20 ayat 1|Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi:|Cukup jelas.||7|g|50% (lima puluh persen) dari nilai hipotek atau fidusia berupa kendaraan bermotor, kapal, perahu bermotor, alat berat, dan/atau mesin yang menjadi satu kesatuan dengan tanah, yang disertai dengan bukti kepemilikan dan telah dilakukan pengikatan hipotek atau fidusia sesuai dengan ketentuan peraturan perundang-undangan;
